"plant.ID","Species","SP.adult","EG.adult","BH","BD","Avena","mean.dam","area","Seed.estimate"
212.0.X1727,EG,2.0,2.0,7.0,0.0,15.0,0.001,3.29867228627,246
14.0.X1496,EG,0.5,0.5,8.88888888889,0.5,5.55555555556,0.000666666666667,nan,138
81.0.X732,EG,1.0,1.0,960.0,0.0,38.8888888889,0.000666666666667,nan,164
46.0.X1699,EG,6.0,1.0,3.0,0.0,15.0,0.000666666666667,nan,202
12.0.X1489,EG,0.5,0.5,10.5,7.0,2.22222222222,0.0173333333333,nan,390
84.0.X005,EG,1.0,5.0,35.5555555556,8.0,20.0,0.001,nan,405
213.0.X1732,EG,2.0,1.0,5.0,0.0,10.0,0.000666666666667,1.41371669412,139
175.0.X1448,EG,1.0,2.0,18.0,3.0,5.0,0.001,nan,160
181.0.X1516,EG,1.0,1.0,1.0,6.0,22.2222222222,0.000666666666667,nan,196
173.0.X1455,EG,1.0,1.0,5.0,630.0,13.8888888889,0.00333333333333,15.9043128088,271
177.0.X1436,EG,1.0,1.0,17.0,5.0,45.0,0.00666666666667,nan,297
176.0.X1446,EG,1.0,7.0,24.0,4.0,20.0,0.00666666666667,24.5672545511,200
21.0.X1525,EG,0.5,0.5,40.0,3.0,7.77777777778,0.000333333333333,nan,468
26.0.X1867,EG,0.5,0.5,15.0,0.5,33.3333333333,0.005,nan,38
150.0.X1264,SP,1.0,1.0,15.0,1.0,11.1111111111,0.00366666666667,nan,13
5.0.X542,SP,1.0,0.0,40.0,2.0,5.0,0.0666666666667,nan,129
16.0.X1537,SP,0.5,0.0,5.5,0.5,3.5,0.0233333333333,nan,52
33.0.X185,SP,1.0,9.0,60.0,6.0,10.0,0.0233333333333,32.9867228627,121
152.0.X079,SP,1.0,8.0,16.0,8.0,16.0,0.004,21.2057504117,31
16.0.X1537,SP,0.5,0.0,5.5,0.5,3.5,0.0233333333333,nan,53
202.0.X1692,SP,1.0,0.0,7.0,1.0,1.0,0.05,18.8495559215,253
127.0.X1083,SP,1.0,1.0,12.0,1.0,16.6666666667,0.004,26.3893782902,143
134.0.X1184,SP,1.0,3.0,23.0,3.0,6.0,0.00366666666667,28.2429179558,12
130.0.X1151,SP,2.0,7.0,9.0,2.0,8.88888888889,0.00666666666667,4.71238898038,321
221.0.X1778,SP,1.0,3.0,0.0,6.0,41.6666666667,0.0336666666667,86.3937979737,551
15.0.X1505,SP,0.5,0.5,8.0,0.5,6.0,0.0666666666667,nan,240
43.0.X678,SP,7.0,0.0,75.0,17.0,10.0,0.000333333333333,nan,58
204.0.X1660,SP,1.0,1.0,10.0,6.0,3.0,0.0,nan,141
11.0.X585,SP,0.5,0.5,33.3333333333,3.0,40.0,0.133333333333,nan,156
10.0.X578,SP,0.5,0.5,36.6666666667,2.0,11.1111111111,0.05,nan,358
8.0.X563,SP,2.0,0.5,400.0,2.0,6.5,0.133333333333,nan,112
38.0.X359,SP,8.0,1.0,27.0,1.0,11.0,0.0203333333333,23.7268785162,44
54.0.X689,SP,4.0,1.0,20.0,0.0,16.6666666667,0.0233333333333,nan,184
38.0.X359,SP,8.0,1.0,27.0,1.0,11.0,0.0203333333333,23.7268785162,125
44.0.X681,SP,5.0,0.0,27.0,0.0,17.0,0.004,41.8774300724,16
45.0.X684,SP,6.0,0.0,24.0,1.0,9.0,0.00666666666667,20.0276531666,21
63.0.X633,SP,1.0,1.0,3.0,7.0,17.0,0.0233333333333,nan,363
64.0.X626,SP,0.0,1.0,2.0,0.0,31.1111111111,0.0233333333333,nan,26
187.0.X1600,SP,1.0,1.0,12.0,66.1111111111,5.0,NA,nan,368
34.0.X163,SP,10.0,0.0,0.0,0.0,4.0,0.0503333333333,5.81194640914,451
41.0.X363,SP,8.0,1.0,8.0,0.0,33.3333333333,0.007,nan,69
2.0.X525,SP,2.0,1.0,55.5555555556,2.0,26.6666666667,0.0233333333333,nan,131
1.0.X520,SP,3.5,0.0,19.4444444444,2.5,11.1111111111,0.0366666666667,nan,246
50.0.X679,SP,1.0,0.0,16.0,3.0,11.1111111111,0.0533333333333,nan,24
37.0.X599,SP,7.0,1.0,6.0,5.0,4.0,0.000333333333333,nan,18
35.0.X173,SP,10.0,0.0,0.0,0.0,8.0,0.0233333333333,82.9380460548,777
70.0.X662,SP,1.0,0.0,40.0,1.0,9.0,0.00366666666667,20.4988920647,129
3.0.X533,SP,1.5,0.5,20.0,0.0,16.6666666667,0.0533333333333,nan,135
42.0.X602,SP,11.0,0.0,0.0,0.0,7.0,0.007,60.3657028387,164
205.0.X1672,SP,1.0,1.0,17.0,8.0,5.0,0.0366666666667,nan,29
198.0.X1666,SP,2.0,4.0,9.0,0.0,12.0,0.0233333333333,nan,142
36.0.X167,SP,10.0,0.0,0.0,0.0,3.0,NA,70.1203480281,156
203.0.X1667,SP,1.0,0.0,11.0,0.0,1.0,0.0333333333333,nan,257
32.0.X1682,SP,8.0,1.0,12.0,8.0,13.0,0.000333333333333,nan,3
4.0.X535,SP,2.5,0.0,8.0,0.5,7.5,0.0833333333333,nan,40
18.0.X1549,SP,0.5,0.5,4.44444444444,0.5,8.88888888889,0.017,nan,57
63.0.X622,SP,1.0,1.0,3.0,7.0,17.0,0.0366666666667,34.1648201078,215
164.0.X1418,SP,2.0,1.0,33.3333333333,2.0,6.0,0.000666666666667,nan,47
234.0.X1804,SP,1.0,0.0,8.0,3.0,18.0,0.007,38.4845100065,123
157.0.X1357,SP,1.0,5.0,22.0,8.0,12.0,0.0503333333333,31.6515459849,161
55.0.X593,SP,2.0,1.0,50.0,3.0,11.1111111111,0.116666666667,25.9181393921,163
83.0.X794,SP,1.0,1.0,16.0,3.0,17.7777777778,0.004,nan,27
103.0.X841,SP,2.0,1.0,840.0,80.0,16.6666666667,0.007,12.5663706144,241
81.0.X731,SP,1.0,1.0,960.0,0.0,38.8888888889,0.0533333333333,12.1736715327,127
84.0.X800,SP,1.0,5.0,35.5555555556,8.0,20.0,0.017,27.0962366372,76
225.0.X1791,SP,1.0,1.0,7.0,2.0,20.0,0.001,29.4524311274,144
125.0.X1043,SP,1.0,5.0,20.0,0.0,10.0,0.00366666666667,nan,23
96.0.X836,SP,3.0,1.0,11.0,4.0,10.0,0.00366666666667,70.7643745221,297
225.0.X1791,SP,1.0,1.0,7.0,2.0,20.0,0.001,29.4524311274,155
53.0.X687,SP,1.0,1.0,10.0,0.0,8.0,0.0203333333333,15.9043128088,24
74.0.X785,SP,1.0,1.0,3.0,3.0,17.0,0.0233333333333,3.14159265359,454
47.0.X688,SP,6.0,1.0,0.0,0.0,5.0,0.0533333333333,116.631627265,46
70.0.X662,SP,1.0,0.0,40.0,1.0,9.0,0.00366666666667,20.4988920647,10
36.0.X165,SP,10.0,0.0,0.0,0.0,3.0,0.004,35.7356164346,2
35.0.X173,SP,10.0,0.0,0.0,0.0,8.0,0.0233333333333,82.9380460548,784
182.0.X1511,SP,1.0,1.0,1995.0,1.0,14.0,0.000333333333333,10.3672557568,95
111.0.X845,SP,1.0,1.0,9.0,11.1111111111,38.8888888889,0.0233333333333,47.1238898038,50
62.0.X618,SP,1.0,0.0,7.77777777778,7.0,26.6666666667,0.07,72.2566310326,712
143.0.X1604,SP,1.0,0.0,120.0,5.0,33.3333333333,0.00366666666667,nan,9
49.0.X677,SP,3.0,1.0,46.6666666667,6.0,8.33333333333,0.000666666666667,33.6464573199,380
233.0.X1833,SP,1.0,1.0,5.0,0.0,11.0,0.0366666666667,7.42201264411,48
68.0.X651,SP,1.0,1.0,1330.0,2.0,13.0,0.067,58.4336233568,191
85.0.X806,SP,1.0,2.0,73.8888888889,4.0,16.0,0.0233333333333,nan,11
119.0.X1029,SP,3.0,1.0,90.0,4.0,7.0,0.04,14.2942465738,272
107.0.X843,SP,1.0,1.0,120.0,1.0,1.0,0.0233333333333,31.3373867196,492
113.0.X874,SP,3.0,1.0,33.3333333333,22.2222222222,26.6666666667,0.004,47.1238898038,126
98.0.X837,SP,1.0,1.0,14.0,2.0,47.2222222222,0.0233333333333,37.2671428532,57
112.0.X846,SP,1.0,1.0,1235.0,1.0,66.1111111111,0.01,3.14159265359,58
106.0.X871,SP,1.0,0.0,18.0,61.1111111111,20.0,0.01,nan,193
71.0.X671,SP,2.0,1.0,180.0,0.0,10.0,0.037,4.71238898038,92
90.0.X833,SP,1.0,1.0,83.3333333333,1.0,14.0,0.000666666666667,41.2334035784,39
39.0.X600,SP,8.0,0.0,21.0,1.0,14.0,0.04,69.0129366177,290
194.0.X1646,SP,1.0,1.0,10.0,66.6666666667,11.0,0.004,12.8334059899,96
89.0.X832,SP,2.0,1.0,300.0,6.0,2.0,0.01,16.4933614313,87
192.0.X1598,SP,1.0,0.0,2185.0,1.0,19.0,0.00666666666667,nan,31
224.0.X1787,SP,1.0,1.0,2550.0,0.0,26.6666666667,0.007,13.7444678595,272
195.0.X1651,SP,1.0,6.0,10.0,1.0,17.7777777778,0.00366666666667,10.0530964915,33
74.0.X785,SP,1.0,1.0,3.0,3.0,17.0,0.0233333333333,3.14159265359,31
212.0.X1728,SP,2.0,2.0,7.0,0.0,15.0,0.0366666666667,nan,390
180.0.X1478,SP,1.0,1.0,450.0,14.0,7.0,0.0203333333333,54.7422519888,21
109.0.X844,SP,1.0,1.0,22.2222222222,1.0,8.0,0.004,46.7311907221,276
35.0.X173,SP,10.0,0.0,0.0,0.0,8.0,0.0233333333333,82.9380460548,41
30.0.X1858,SP,0.5,0.0,4.0,0.0,44.4444444444,0.001,nan,11
237.0.X1834,SP,1.0,1.0,1440.0,0.0,12.0,0.007,14.1371669412,15
73.0.X780,SP,1.0,1.0,17.0,4.0,18.0,0.0,37.3849525777,342
229.0.X1763,SP,1.0,1.0,1600.0,1.0,20.0,0.00366666666667,10.5557513161,43
215.0.X1739,SP,1.0,1.0,19.0,1.0,4.0,0.0166666666667,24.740042147,0
160.0.X348,SP,1.0,1.0,16.6666666667,2.0,8.33333333333,NA,nan,147
240.0.X589,SP,6.0,1.0,12.0,8.0,50.0,0.133333333333,nan,282
226.0.X1796,SP,1.0,1.0,5.0,6.0,26.6666666667,0.0203333333333,4.02123859659,174
191.0.X1633,SP,1.0,1.0,420.0,240.0,7.0,0.0333333333333,17.2787595947,43
88.0.X831,SP,1.0,0.0,40.0,5.0,8.0,0.05,21.2057504117,38
6.0.X547,SP,2.0,0.0,13.3333333333,0.5,6.66666666667,0.04,nan,803
75.0.X693,SP,1.0,1.0,380.0,1.0,4.0,0.0366666666667,66.798113797,577
40.0.X601,SP,8.0,1.0,10.0,4.0,18.0,0.0233333333333,9.42477796077,233
161.0.X1352,SP,1.0,1.0,77.7777777778,0.0,11.0,0.0233333333333,15.5037597455,33
57.0.X646,SP,0.0,1.0,55.5555555556,7.0,8.88888888889,0.0203333333333,nan,113
228.0.X1800,SP,1.0,3.0,11.0,3.0,10.0,0.0203333333333,12.1736715327,92
110.0.X873,SP,1.0,1.0,88.8888888889,1.0,126.666666667,0.000333333333333,nan,154
92.0.X867,SP,1.0,2.0,640.0,2.0,5.0,0.0233333333333,24.740042147,139
199.0.X1643,SP,4.0,0.0,0.0,10.0,8.0,0.0203333333333,25.9181393921,314
66.0.X642,SP,2.0,4.0,13.3333333333,1.0,9.0,0.0166666666667,13.4303085941,316
209.0.X1708,SP,1.0,1.0,8.0,0.0,35.5555555556,0.0203333333333,18.4725648031,68
99.0.X838,SP,1.0,1.0,9.0,26.6666666667,70.0,0.0336666666667,nan,68
87.0.X830,SP,1.0,7.0,120.0,1.0,7.0,0.01,52.2289778659,627
172.0.X1434,SP,1.0,1.0,10.0,3.0,9.0,0.01,29.2168116784,36
78.0.X714,SP,1.0,0.0,16.6666666667,0.0,17.7777777778,0.04,75.3982236862,686
21.0.X1508,SP,0.5,0.5,40.0,3.0,7.77777777778,0.00366666666667,nan,44
76.0.X696,SP,3.0,1.0,16.6666666667,1.0,3.0,0.0366666666667,80.8960108299,209
102.0.X840,SP,1.0,1.0,44.4444444444,124.444444444,46.6666666667,0.004,46.6526509058,234
211.0.X1716,SP,1.0,0.0,8.0,1.0,40.0,0.01,23.5619449019,365
50.0.X679,SP,1.0,0.0,16.0,3.0,11.1111111111,0.0533333333333,nan,11
31.0.X060,SP,12.0,1.0,25.0,1.0,16.6666666667,NA,nan,61
186.0.X1583,SP,1.0,1.0,12.0,0.0,3.0,0.000333333333333,nan,81
95.0.X868,SP,1.0,1.0,13.0,4.0,5.0,0.007,nan,125
181.0.X1512,SP,1.0,1.0,1.0,6.0,22.2222222222,0.00666666666667,15.9043128088,73
210.0.X1711,SP,1.0,1.0,6.0,0.0,53.3333333333,0.0336666666667,28.2743338823,259
40.0.X601,SP,8.0,1.0,10.0,4.0,18.0,0.0233333333333,9.42477796077,71
34.0.X163,SP,10.0,0.0,0.0,0.0,4.0,0.0503333333333,5.81194640914,220
77.0.X708,SP,1.0,1.0,50.0,1.0,5.0,0.037,47.1238898038,147
120.0.X1036,SP,2.0,1.0,25.0,5.0,8.88888888889,0.00666666666667,6.87223392973,276
97.0.X869,SP,1.0,1.0,17.0,70.0,110.0,0.000666666666667,nan,285
82.0.X1387,SP,1.0,1.0,15.0,0.0,50.0,NA,nan,205
9.0.X569,SP,0.5,0.5,50.0,4.0,17.7777777778,0.007,nan,315
104.0.X842,SP,2.0,1.0,30.0,1.0,0.0,0.05,nan,658
239.0.X1864,SP,2.0,1.0,46.6666666667,0.0,53.3333333333,0.0203333333333,21.2057504117,1059
23.0.X1832,SP,0.5,0.5,10.5,0.5,41.6666666667,0.004,nan,1069
238.0.X1824,SP,1.0,10.0,13.0,5.0,11.0,0.000666666666667,59.6902604182,557
214.0.X1735,SP,1.0,1.0,1280.0,0.0,11.6666666667,0.00333333333333,16.6111711559,141
222.0.X1783,SP,1.0,1.0,17.0,2.0,62.2222222222,0.017,131.946891451,793
29.0.X1849,SP,0.5,0.0,3.0,0.5,8.88888888889,0.0336666666667,nan,694
196.0.X1657,SP,1.0,0.0,1020.0,3.0,26.6666666667,0.0233333333333,60.6955700674,287
185.0.X1590,SP,1.0,2.0,21.0,1.0,7.0,0.0233333333333,75.6338431352,585
27.0.X1842,SP,0.5,0.5,3.5,0.5,22.2222222222,0.007,nan,598
129.0.X1091,SP,2.0,1.0,11.0,1.0,6.0,0.0233333333333,105.400433528,109
22.0.X1520,SP,0.5,0.0,15.0,0.5,5.55555555556,0.0203333333333,nan,339
23.0.X1842,SP,0.5,0.5,10.5,0.5,41.6666666667,0.007,nan,1115
170.0.X1410,SP,1.0,1.0,14.0,2.0,2.0,0.004,71.4712328692,181
179.0.X1470,SP,1.0,0.0,5.0,1.0,25.0,0.0203333333333,41.2805274682,221
176.0.X1440,SP,1.0,7.0,24.0,4.0,20.0,0.00366666666667,43.5738901053,487
177.0.X1435,SP,1.0,1.0,17.0,5.0,45.0,0.0533333333333,34.5732271528,238
171.0.X1465,SP,1.0,1.0,990.0,1.0,17.7777777778,0.0366666666667,48.0663675999,326
59.0.X600,SP,4.0,0.0,16.6666666667,5.0,22.2222222222,0.04,nan,47
20.0.X1563,SP,0.5,0.5,75.0,0.5,13.3333333333,0.0366666666667,nan,723
213.0.X1721,SP,2.0,1.0,5.0,0.0,10.0,0.01,nan,375
232.0.X1773,SP,1.0,1.0,0.0,0.0,50.0,0.007,61.261056745,299
56.0.X680,SP,5.0,1.0,22.2222222222,8.0,8.33333333333,0.04,84.1161432999,1279
163.0.X1405,SP,1.0,1.0,13.8888888889,1.0,20.0,0.0203333333333,16.3362817987,294
34.0.X163,SP,10.0,0.0,0.0,0.0,4.0,0.0503333333333,5.81194640914,140
197.0.X1658,SP,1.0,1.0,8.0,0.0,40.0,0.00333333333333,39.5840674352,333
136.0.X1194,SP,1.0,1.0,1140.0,0.0,10.0,0.0233333333333,nan,400
190.0.X627,SP,1.0,1.0,2660.0,1.0,10.0,0.00333333333333,nan,345
174.0.X1411,SP,1.0,1.0,20.0,1.0,8.0,0.0203333333333,77.7544181763,539
47.0.X688,SP,6.0,1.0,0.0,0.0,5.0,0.0533333333333,116.631627265,1109
133.0.X1177,SP,1.0,1.0,12.0,12.0,35.5555555556,0.00666666666667,17.5615029336,348
117.0.X849,SP,2.0,3.0,12.0,4.0,10.0,0.004,19.6349540849,486
46.0.X685,SP,6.0,1.0,3.0,0.0,15.0,0.000666666666667,nan,428
155.0.X1325,SP,1.0,0.0,12.0,50.0,14.0,0.0533333333333,47.2809694365,360
17.0.X1543,SP,0.5,0.5,9.0,3.0,11.1111111111,0.0666666666667,nan,567
59.0.X683,SP,4.0,0.0,16.6666666667,5.0,22.2222222222,0.0833333333333,58.0566322383,555
52.0.X686,SP,5.0,1.0,6.0,0.0,19.4444444444,0.0203333333333,nan,110
51.0.X682,SP,5.0,1.0,26.6666666667,4.0,8.0,0.037,51.5221195189,764
147.0.X1300,SP,1.0,1.0,6.0,6.0,25.0,0.01,35.5471208754,98
137.0.X1201,SP,1.0,8.0,40.0,7.0,11.0,0.0166666666667,nan,36
149.0.X1285,SP,1.0,2.0,9.0,1.0,7.0,0.00666666666667,72.8064097469,764
146.0.X1308,SP,1.0,1.0,60.0,3.0,66.6666666667,0.007,33.9292006588,135
169.0.X1393,SP,1.0,1.0,7.0,1.0,46.6666666667,0.02,67.6227818685,130
128.0.X1088,SP,1.0,1.0,6.0,0.0,13.3333333333,0.05,17.2237817233,158
166.0.X1375,SP,1.0,1.0,14.0,12.0,8.0,0.01,112.311937366,910
42.0.X602,SP,11.0,0.0,0.0,0.0,7.0,0.007,60.3657028387,264
60.0.X1694,SP,2.0,1.0,9.0,0.0,8.0,0.004,21.5984494934,399
184.0.X1573,SP,3.0,1.0,10.0,240.0,5.0,0.001,67.9212331706,459
178.0.X1428,SP,1.0,1.0,2375.0,1.0,97.7777777778,0.0233333333333,nan,108
19.0.X1555,SP,0.5,0.5,11.5,1.0,10.0,0.0533333333333,nan,509
14.0.X1499,SP,0.5,0.5,8.88888888889,0.5,5.55555555556,0.007,nan,832
13.0.X1506,SP,0.5,0.5,17.5,0.5,2.22222222222,0.0233333333333,nan,958
7.0.X557,SP,0.5,0.0,16.6666666667,3.0,11.1111111111,0.01,nan,368
126.0.X1077,SP,1.0,0.0,420.0,1.0,13.3333333333,0.00366666666667,88.1216739332,331
151.0.X1271,SP,1.0,1.0,14.0,9.0,8.0,0.004,25.5254403104,125
132.0.X1171,SP,1.0,1.0,35.5555555556,2.0,40.0,0.001,51.9305265638,748
153.0.X1254,SP,1.0,8.0,14.0,3.0,8.0,0.02,31.2274309767,353
125.0.X1070,SP,1.0,5.0,20.0,0.0,10.0,0.000666666666667,80.1106126665,1222
53.0.X687,SP,1.0,1.0,10.0,0.0,8.0,0.0203333333333,15.9043128088,663
135.0.X1191,SP,1.0,1.0,17.0,1.0,41.6666666667,0.001,94.2477796077,1572
115.0.X875,SP,5.0,1.0,22.2222222222,60.0,13.0,0.0233333333333,71.2513213834,622
159.0.X1343,SP,1.0,1.0,15.0,46.6666666667,10.0,0.0203333333333,32.8453511933,421
91.0.X834,SP,1.0,1.0,12.0,5.0,25.0,NA,148.330297139,758
148.0.X1290,SP,1.0,1.0,1615.0,0.0,33.3333333333,0.007,30.3477850337,454
156.0.X1327,SP,1.0,8.0,12.0,4.0,15.0,0.0366666666667,17.6714586764,375
141.0.X1228,SP,4.0,1.0,225.0,8.0,5.0,0.0666666666667,50.8938009882,992
183.0.X1509,SP,1.0,1.0,12.0,1.0,23.3333333333,0.00366666666667,150.435164217,1518
118.0.X1020,SP,2.0,1.0,35.0,3.0,14.0,0.00366666666667,41.2334035784,538
79.0.X721,SP,1.0,1.0,10.0,1.0,11.0,0.0233333333333,nan,459
108.0.X872,SP,1.0,1.0,53.3333333333,6.0,17.7777777778,0.0336666666667,109.955742876,668
123.0.X1055,SP,1.0,1.0,990.0,3.0,17.7777777778,0.00666666666667,24.975661596,458
101.0.X839,SP,1.0,8.0,33.3333333333,11.0,3.0,NA,67.8584013175,933
31.0.X056,SP,12.0,1.0,25.0,1.0,16.6666666667,0.0203333333333,38.4845100065,748
86.0.X829,SP,1.0,1.0,80.0,1.0,14.0,0.00333333333333,22.7765467385,539
94.0.X835,SP,1.0,0.0,18.0,4.0,22.2222222222,0.0203333333333,nan,697
114.0.X847,SP,8.0,1.0,35.5555555556,10.0,13.3333333333,0.01,73.4347282777,1087
